From the beginning	ଅଗରୁ
August	ଅଗଷ୍ଟ
August	ଅଗସ୍ତ
August	ଅଗସ୍ତି
August flowers	ଅଗସ୍ତି ଫୁଲ
Agastigita	ଅଗସ୍ତିଗୀତା
Agastya	ଅଗସ୍ତ୍ୟ
Agastyakut	ଅଗସ୍ତ୍ୟକୂଟ
Agastyagita	ଅଗସ୍ତ୍ୟଗୀତା
Forward	ଅଗାଡ଼ି
Agawe	ଅଗାୱେ
Agave tree	ଅଗାୱେ ଗଛ
Agia	ଅଗିଆ
Agia-betal	ଅଗିଆ-ବେତାଳ
Agiaabat	ଅଗିଆବାତ
Agin grass	ଅଗିନ ଘାସ
Agin climbing	ଅଗିନ ଚଢ଼େଇ
Agira	ଅଗିରା
Agila rice	ଅଗିଲା ଚାଉଳ
Agia	ଅଗିୟା
Agia grass	ଅଗିୟା ଘାସ
Agiyari	ଅଗିୟାରୀ
Agiyasan Ghas	ଅଗିୟାସନ ଘା‌ସ
Aguru	ଅଗୁରୁ
Aguru wood	ଅଗୁରୁ କାଠ
Pancreas	ଅଗ୍ନାଶୟ
Fiery	ଅଗ୍ନାୟୀ
Fire	ଅଗ୍ନି
Fire	ଅଗ୍ନି ଉଦ୍ଗିରଣ
Fire pit	ଅଗ୍ନି କୁଣ୍ଡ
Fire test	ଅଗ୍ନି ପରୀକ୍ଷା
Firefighters	ଅଗ୍ନି ପ୍ରଶମନକାରୀଦଳ
Fire-tongue	ଅଗ୍ନି-ଜିହ୍ୱା
Fire department	ଅଗ୍ନିଆଧାନ
Fire	ଅଗ୍ନିକଣା
Fire	ଅଗ୍ନିକାଣ୍ଡ
Fire angle	ଅଗ୍ନିକୋଣ
Fiery tongue	ଅଗ୍ନିଜିହ୍ୱା
Fire	ଅଗ୍ନିଝାଲ
Will fire	ଅଗ୍ନିଦେବ
Fire god	ଅଗ୍ନିଦେବତା
Fire extinguisher	ଅଗ୍ନିନିର୍ବାପକ-ଯନ୍ତ୍ର
Firefighter	ଅଗ୍ନିପାବକ
The fiery Russian	ଅଗ୍ନିପାବକ ଋଷି
Agnipuran	ଅଗ୍ନିପୁରାଣ
Fire worshiper	ଅଗ୍ନିପୂଜକ
Fire color	ଅଗ୍ନିବର୍ଣ
Fireplace	ଅଗ୍ନିବାଣ
Firefighter	ଅଗ୍ନିବିକାର
Firefighting	ଅଗ୍ନିମୁଁହାବେତାଳ
Flaming	ଅଗ୍ନିମୁଖଭୂତ
Fire truck	ଅଗ୍ନିଶମ ଗାଡି
Fire truck	ଅଗ୍ନିଶମ ଗାଡ଼ି
Flame	ଅଗ୍ନିଶିଖା
Fire Department	ଅଗ୍ନିଶ୍ରମ ବିଭାଗ
Agnostom	ଅଗ୍ନିଷ୍ଟୋମ
Agnostom sacrifice	ଅଗ୍ନିଷ୍ଟୋମ ଯଜ୍ଞ
Agnihotra	ଅଗ୍ନିହୋତ୍ର
Agnihotri	ଅଗ୍ନିହୋତ୍ରୀ
Progress	ଅଗ୍ରଗତି
Progressive	ଅଗ୍ରଗାମୀ
In advance	ଅଗ୍ରଜ
Leading	ଅଗ୍ରଣୀ
Progress sequence	ଅଗ୍ରତା କ୍ରମ
Ambassador	ଅଗ୍ରଦୂତ
The front	ଅଗ୍ରଭାଗ
In advance	ଅଗ୍ରମିକ
Ignore	ଅଗ୍ରାହୟଣ
Weapons	ଅଗ୍ରାୟୁଧ
Advance money	ଅଗ୍ରିମ ଧନ
Advanced	ଅଗ୍ରିମକ
Advance	ଅଗ୍ରୀମ
Advance items:	ଅଗ୍ରୀମଜିନିଷପତ୍ର‍‍
In advance	ଅଗ୍ରୀମ୍‌
Advance payment	ଅଗ୍ରୀମ୍‌ ଦେୟ
Unfolding	ଅଘଟଣ
Aggression	ଅଘମର୍ଷଣ
Aghamarshan Rusi	ଅଘମର୍ଷଣ ଋଷି
Agha	ଅଘା
Aghat	ଅଘାଟ
Aghat land	ଅଘାଟ ଜମି
Aghaswa	ଅଘାଶ୍ୱ
Aghasur	ଅଘାସୁର
Aghor	ଅଘୋର
Aghor Rusi	ଅଘୋର ଋଷି
Aghor Baba	ଅଘୋର ବାବା
Aghardharma	ଅଘୋରଧର୍ମ
Aghorapantha	ଅଘୋରପନ୍ଥ
Aggressive	ଅଘୋରପନ୍ଥୀ
Aghor Marg	ଅଘୋରମାର୍ଗ
Aghora	ଅଘୋରା
Aghoripanti	ଅଘୋରିପନ୍ଥୀ
Aghori	ଅଘୋରୀ
Figure	ଅଙ୍କ
Arithmetic	ଅଙ୍କ ଗଣିତ
List of numbers	ଅଙ୍କ ତାଲିକା
Number plate	ଅଙ୍କ ଫଳକ
Numerology	ଅଙ୍କ ଶାସ୍ତ୍ର
Astrology	ଅଙ୍କଜ୍ୟୋତିଷ
Numerator	ଅଙ୍କପତ୍ରକ
Ankari	ଅଙ୍କରୀ
Grass	ଅଙ୍କରୀ ଘାସ
Mathematics	ଅଙ୍କଶାସ୍ତ୍ର
Index	ଅଙ୍କସୂଚୀ
Ankara	ଅଙ୍କାରା
Sculpture	ଅଙ୍କିତମୂର୍ତ୍ତି
Drawing	ଅଙ୍କିତ୍ର
Digital collector	ଅଙ୍କୀୟ ସଂଗଣକ
Sprouts	ଅଙ୍କୁର
Germination	ଅଙ୍କୁରଣ
Sprouted grain	ଅଙ୍କୁରିତଶସ୍ୟ
Ankush	ଅଙ୍କୁଶ
Drawing	ଅଙ୍କେକ୍ଷଣ
Ankoda	ଅଙ୍କୋଡ଼ା
Organs	ଅଙ୍ଗ
Organ transplantation	ଅଙ୍ଗ ଆରୋପଣ
Limb	ଅଙ୍ଗ ମର୍ଦନ
Organs	ଅଙ୍ଗ ସମୂହ
Paralysis	ଅଙ୍ଗଘାତ
Attempts	ଅଙ୍ଗଚେଷ୍ଟା
Amputation	ଅଙ୍ଗଛେଦକ
Amputation	ଅଙ୍ଗଛେଦନ
Of the finger	ଅଙ୍ଗଠାର
Limb	ଅଙ୍ଗଦ
Will give organs	ଅଙ୍ଗଦ ଦେବ
Limb	ଅଙ୍ଗନ୍ୟାସ
Limb	ଅଙ୍ଗପ୍ରତ୍ୟଙ୍ଗ
Vocabulary	ଅଙ୍ଗବାଚକ ଶବ୍ଦ
Limb	ଅଙ୍ଗବାଚୀ
Limb	ଅଙ୍ଗବିକାର
Organ transplant	ଅଙ୍ଗବିକୃତି
Paralysis	ଅଙ୍ଗବିକ୍ଷେପ
Orthopedics	ଅଙ୍ଗବିଦ୍ୟା
Limb	ଅଙ୍ଗଭଙ୍ଗ
Gesture	ଅଙ୍ଗଭଙ୍ଗୀ
Limb	ଅଙ୍ଗମାରୀ
Bodyguard	ଅଙ୍ଗରକ୍ଷକ
Bodyguard	ଅଙ୍ଗରକ୍ଷୀ
Limbs	ଅଙ୍ଗରଖା
Limbs	ଅଙ୍ଗରାଗ
Angstram	ଅଙ୍ଗଷ୍ଟ୍ରାମ
Organ sign	ଅଙ୍ଗସଙ୍କେତ
Organ	ଅଙ୍ଗସଜା
Organ transplantation	ଅଙ୍ଗସଞ୍ଚାଳନ
Organless	ଅଙ୍ଗହୀନ
Limbs	ଅଙ୍ଗା
Organ	ଅଙ୍ଗାମୀ
Angami tribe	ଅଙ୍ଗାମୀ ଜନଜାତି
Coal	ଅଙ୍ଗାର
Charcoal	ଅଙ୍ଗାରକ
Charcoal fourth	ଅଙ୍ଗାରକ ଚତୁର୍ଥୀ
Carbon dioxide	ଅଙ୍ଗାରକାମ୍ଳଜାନ
Charcoal	ଅଙ୍ଗାରପର୍ଣ୍ଣ
Charcoal planting	ଅଙ୍ଗାରୋପଣ
Angiras	ଅଙ୍ଗିରସ
Angiras Rusi	ଅଙ୍ଗିରସ ଋଷି
Angira	ଅଙ୍ଗିରା
Angirashi	ଅଙ୍ଗିରାଋଷି
Ringed	ଅଙ୍ଗିରାବୃତ
Commitment	ଅଙ୍ଗୀକାର
Compliant	ଅଙ୍ଗୀବାଚୀ
Finger	ଅଙ୍ଗୁଠି
Grapes	ଅଙ୍ଗୁର
Grape juice	ଅଙ୍ଗୁର ରସ
Fingers	ଅଙ୍ଗୁଳ
Finger	ଅଙ୍ଗୁଳି
Fingerprint	ଅଙ୍ଗୁଳି ସଙ୍କେତ
Thumbs up	ଅଙ୍ଗୁଳିତ୍ରାଣ
Fingers	ଅଙ୍ଗୁଷ୍ଠି
Angustana	ଅଙ୍ଗୁସ୍ତାନା
English	ଅଙ୍ଗ୍ରେଜୀ
Anghoti	ଅଙ୍ଘୋଟି
Suddenly	ଅଚକନ
Immobility	ଅଚଞ୍ଚଳତା
Obsolete	ଅଚଳ
Immovable property	ଅଚଳ ସମ୍ପତ୍ତି
Immovable currency	ଅଚଳଣି-ମୁଦ୍ରା
Obsolete	ଅଚଳା
Unconscious	ଅଚା
Sudden loud noises	ଅଚାନକ ଉଚ୍ଚଶବ୍ଦ
Sudden fall	ଅଚାନକ ଖସିବା
Unthinkable	ଅଚିନ୍ତନ
Unthinkable	ଅଚିନ୍ତା
Unknown	ଅଚିହ୍ନା
Unknown disease	ଅଚିହ୍ନା ରୋଗ
Unidentified	ଅଚିହ୍ନାପଣ
The unconscious world	ଅଚେତନ ଜଗତ
Unconsciousness	ଅଚେତନତା
Cover	ଅଚ୍ଛୁତ
Achabani	ଅଛବାନୀ
Untouchable	ଅଛୁଆଁ
Untouched	ଅଛୁତ
Today	ଅଜ
Ajanta	ଅଜଂତା
Dragonfly	ଅଜଗଂଧା
Ajagandha Apsara	ଅଜଗଂଧା ଅପ୍ସରା
Odorless	ଅଜଗନ୍ଧା
Odorless Apsara	ଅଜଗନ୍ଧା ଅପ୍ସରା
The dragon	ଅଜଗର
Unknown	ଅଜଣା
Unknown location	ଅଜଣା ଯାଗା
Unknown	ଅଜଣା-ଝାଡ଼ା
Ajdanti	ଅଜଦଂତୀ
Ajdanti	ଅଜଦନ୍ତୀ
Countless cells	ଅଜନନ କୋଷିକା
Anonymous	ଅଜନନିକା
Ajanta	ଅଜନ୍ତା
Ajapati	ଅଜପତି
Ajapa mantra	ଅଜପା ମନ୍ତ୍ର
Strange	ଅଜବ
Ajmi	ଅଜମୀଢ
Azara	ଅଜରା
Aja	ଅଜା
Aja's father-in-law	ଅଜା ଶ୍ୱଶୁର
Ajambika	ଅଜାଂବିକା
Ajambika vows	ଅଜାଂବିକା ବ୍ରତ
Ajaghar	ଅଜାଘର
Ignorance	ଅଜାଣତା
Invincible enemy	ଅଜାତଶତ୍ରୁ
Unknown	ଅଜାନ୍‌
Ajamil	ଅଜାମିଳ
Ajamukh	ଅଜାମୁଖ
Ajambika	ଅଜାମ୍ବିକା
Ajambika vows	ଅଜାମ୍ବିକା ବ୍ରତ
Azarbaujani	ଅଜାରବୈଜାନୀ
Azerbaijani language	ଅଜାରବୈଜାନୀ ଭାଷା
Ajashur	ଅଜାଶୁର
Ajasur	ଅଜାସୁର
Ajit Nath	ଅଜିତନାଥ
Strange process	ଅଜୀବୀୟ ପ୍ରକ୍ରିୟା
Indigestion	ଅଜୀର୍ଣ୍ଣ
Ajuja	ଅଜୁଜା
Ajeri	ଅଜେରୀ
Incredible process	ଅଜୈବିକ ପ୍ରକ୍ରିୟା
Ajoli	ଅଜୋଲୀ
Ignorant crime	ଅଜ୍ଞ ଅପରାଧ
Ignorance	ଅଜ୍ଞତା
Unknown	ଅଜ୍ଞାତ ବିଷୟ
Anonymous donation	ଅଜ୍ଞାତଦାନ
Unknown	ଅଜ୍ଞାତଯୌବନା
Ignorant	ଅଜ୍ଞାତା
Ignorant darkness	ଅଜ୍ଞାନ ଅନ୍ଧକାର
Ignorant whale	ଅଜ୍ଞାନ ତିମିର
Ignorance	ଅଜ୍ଞାନତା
Unintentionally wrong	ଅଜ୍ଞାନତାବଶତଃ ଭୁଲ
Ignorance	ଅଜ୍ଞେୟବାଦ
Ignorant	ଅଜ୍ଞେୟବାଦୀ
Area	ଅଞ୍ଚଳ
Area Inspector	ଅଞ୍ଚଳ ନିରୀକ୍ଷକ
Anjan	ଅଞ୍ଜନ
Anjan grass	ଅଞ୍ଜନ ଘାସ
Anjan bird	ଅଞ୍ଜନ ପକ୍ଷୀ
Anjanhari	ଅଞ୍ଜନହାରୀ
Anjana	ଅଞ୍ଜନା
Anjani	ଅଞ୍ଜନୀ
Anjaninandan	ଅଞ୍ଜନୀନନ୍ଦନ
Anjaniputra	ଅଞ୍ଜନୀପୁତ୍ର
Anjanisut	ଅଞ୍ଜନୀସୁତ
Anjali	ଅଞ୍ଜଳି
Anjali	ଅଞ୍ଜଳୀ
Anja	ଅଞ୍ଜା
Anja district	ଅଞ୍ଜା ଜିଲ୍ଲା
Anjwar	ଅଞ୍ଜୱାର
Anjwar vine	ଅଞ୍ଜୱାର ଲତା
Stop	ଅଟକ
Deterrent	ଅଟକକାରୀ
Atakan-Batkan	ଅଟକନ-ବଟକନ
Detention	ଅଟକବନ୍ଦୀ
Guess what	ଅଟକଳ
Estimated wages	ଅଟକଳ ମଜୁରି
Speculation	ଅଟକଳବାଜି
To stop	ଅଟକାଇବା
Atby	ଅଟବୀ
Promise	ଅଟଳ ପ୍ରତିଜ୍ଞା
Atal Bihari Vajpayee	ଅଟଳ ବିହାରୀ ବାଜପେୟୀ
Flour	ଅଟା
Auto	ଅଟୋ
Auto rickshaws	ଅଟୋ ରିକ୍ସା
Automated tailoring machine	ଅଟୋମେଟେଡ୍ ଟେଲର୍ ମେସିନ୍
Autorickshaw	ଅଟୋରିକ୍ସା
At	ଅଟ୍
Laughter	ଅଟ୍ଟହାସ୍ୟ
Building	ଅଟ୍ଟାଳିକା
Forty eight	ଅଠଚାଳିଶି
Thirty eight	ଅଠତିରିଶ
Eighteen	ଅଠର
Eighteenth date	ଅଠର ତାରିଖ
Eighty	ଅଠଷଠି
Eighty eight	ଅଠସ୍ତରି
Glue	ଅଠା
Applying glue	ଅଠା ଲଗାଇ ମାରିବା
Eighty	ଅଠାଅଶୀ
Sticky	ଅଠାକାଠି
Eighteen	ଅଠାନବେ
Abruptly	ଅଠାନଳ
Athaban	ଅଠାବନ
Sticky	ଅଠାଳିଆ
Adhesive properties	ଅଠାଳିଆ ଗୁଣ
You're a real spit fire	ଅଠାଳିଆପଣ
Twenty eight	ଅଠେଇଶ
Twenty-eight dates	ଅଠେଇଶ ତାରିଖ
Octopus	ଅଠୌଡ଼ୀ
Eighteen	ଅଠୱାରୀ
Adarli	ଅଡର୍ଲୀ
Audio	ଅଡିଓ
Audit	ଅଡିଟ
Audacious	ଅଡୁଆ
Two and a half	ଅଢାଇ
Two and a half	ଅଢେଇ
Uncle	ଅଣଅଜା
No	ଅଣଆଈ
Ungodliness	ଅଣଈଶ୍ୱରତା
Non-rescue	ଅଣଉଦ୍ଧାର
Non-profit	ଅଣଉଦ୍ୟମ
Unsuccessful	ଅଣଉଦୟ
Birds of prey	ଅଣଉଡ଼ା ପକ୍ଷୀ
Many	ଅଣକ
Not forty	ଅଣଚାଳିଶ
Non-farm	ଅଣଚାଶ
Non-stop	ଅଣଜେଜେ
Thirty-three	ଅଣତିରିଶ
Thirty-nine dates	ଅଣତିରିଶ ତାରିଖ
Grandchildren	ଅଣନାତି
Insecurity	ଅଣନିରାପତ୍ତା
Non-male	ଅଣପୁରୁଷା
Uneducated doctor	ଅଣପ୍ରଶିକ୍ଷିତ ଡାକ୍ତର
Incompetent	ଅଣବୁଢ଼ୀମା
Non-combatants	ଅଣଯୋଦ୍ଧା
Sixty	ଅଣଷଠି
Non-level	ଅଣସ୍ତରି
Non-Hindus	ଅଣହିନ୍ଦୁ
Non-negligence	ଅଣହେଳା
Bring	ଅଣା
Eighty	ଅଣାଅଶୀ
Bring it on	ଅଣାନବେ
Ani	ଅଣି
Anima	ଅଣିମା
Molecule	ଅଣୁ
Microscope	ଅଣୁବୀକ୍ଷଣଯନ୍ତ୍ର
Atomic bomb	ଅଣୁବୋମା
Hips	ଅଣ୍ଟା
Underwear	ଅଣ୍ଟାତଳ ବସ୍ତ୍ର
Waistband	ଅଣ୍ଟାପଟି
Antafita	ଅଣ୍ଟାଫିତା
Antabichha	ଅଣ୍ଟାବିଛା
Antabistar	ଅଣ୍ଟାବିସ୍ତାର
Infertility	ଅଣ୍ଟାବୃଦ୍ଧି
Antasuta	ଅଣ୍ଟାସୁତା
Waistband	ଅଣ୍ଟାସୂତା
Aunty	ଅଣ୍ଟି
Eggs	ଅଣ୍ଡ
Ovaries	ଅଣ୍ଡକୋଷ
The head of the ovary	ଅଣ୍ଡକୋଷର ଶିର
Eggplant	ଅଣ୍ଡଗ୍ରନ୍ଥି
Eggs	ଅଣ୍ଡବୃତ୍ତ
Underwear	ଅଣ୍ଡର ୱେୟର
Underground	ଅଣ୍ଡରଗ୍ରାଉଣ୍ଡ
Underworld7	ଅଣ୍ଡରୱାର୍ଲଡ୍‌
Eggs	ଅଣ୍ଡା
Egg circle	ଅଣ୍ଡାକାର ବୃତ୍ତ
Eggplant	ଅଣ୍ଡାପିଠା
Egg yolk	ଅଣ୍ଡାଳିବା
Egg yolk	ଅଣ୍ଡାଶୟ
Andira	ଅଣ୍ଡିରା
Andira camel	ଅଣ୍ଡିରା ଓଟ
Andira Kajalpati	ଅଣ୍ଡିରା କଜଳପାତି
